timestamp;image_file;test;prompt;response
240328145902;malsha_iv\Revere_S16/1626352106893067776_1626352106897107000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328145912;malsha_iv\Revere_S16/1626352107890630400_1626352107898620000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328145922;malsha_iv\Revere_S16/1626352107292258048_1626352107250582000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328145932;malsha_iv\Revere_S16/1626352106793120000_1626352106838195000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328145943;malsha_iv\Revere_S16/1626352107391768064_1626352107368407000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328145953;malsha_iv\Revere_S16/1626352107391768064_1626352107427320000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150003;malsha_iv\Revere_S16/1626352107491346688_1626352107486232000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150013;malsha_iv\Revere_S16/1626352107192679168_1626352107191669000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150024;malsha_iv\Revere_S16/1626352106393376256_1626352106425809000 - Copy.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150033;malsha_iv\Revere_S16/1626352106992992000_1626352107014930000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150044;malsha_iv\Revere_S16/1626352106493323520_1626352106484722000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150054;malsha_iv\Revere_S16/1626352107591063552_1626352107604057000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150105;malsha_iv\Revere_S16/1626352106593270784_1626352106602547000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150115;malsha_iv\Revere_S16/1626352107690873088_1626352107662969000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150126;malsha_iv\Revere_S16/1626352106393376256_1626352106425809000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150137;malsha_iv\Revere_S16/1626352107591063552_1626352107545144000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150148;malsha_iv\Revere_S16/1626352106593270784_1626352106543634000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150158;malsha_iv\Revere_S16/1626352107690873088_1626352107721882000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150209;malsha_iv\Revere_S16/1626352106992992000_1626352106956019000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150219;malsha_iv\Revere_S16/1626352106693195264_1626352106720370000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150230;malsha_iv\Revere_S16/1626352106793120000_1626352106779283000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150240;malsha_iv\Revere_S1/1612970331710216704_1612970331668778000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150250;malsha_iv\Revere_S1/1612970331310588416_1612970331315298000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150301;malsha_iv\Revere_S1/1612970331011045120_1612970330961818000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150311;malsha_iv\Revere_S1/1612970332309671680_1612970332316826000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150323;malsha_iv\Revere_S1/1612970331710216704_1612970331727692000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150333;malsha_iv\Revere_S1/1612970330711086336_1612970330726164000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150344;malsha_iv\Revere_S1/1612970332109984512_1612970332081172000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150354;malsha_iv\Revere_S1/1612970331110946816_1612970331138558000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150406;malsha_iv\Revere_S10/1613120168637674752_1613120168664856000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150417;malsha_iv\Revere_S10/1613120172035824128_1613120172081937000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150427;malsha_iv\Revere_S10/1613120170936216064_1613120170903586000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150438;malsha_iv\Revere_S10/1613120174334663936_1613120174320907000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150448;malsha_iv\Revere_S10/1613120175633545984_1613120175676152000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150458;malsha_iv\Revere_S10/1613120169037142784_1613120169077201000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150509;malsha_iv\Revere_S10/1613120169537087744_1613120169489586000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150519;malsha_iv\Revere_S10/1613120172135887104_1613120172140861000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150529;malsha_iv\Revere_S10/1613120175133370368_1613120175145806000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150539;malsha_iv\Revere_S10/1613120170536264704_1613120170550113000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150550;malsha_iv\Revere_S8/1612970636477302016_1612970636427861000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150600;malsha_iv\Revere_S8/1612970635378476800_1612970635367420000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150611;malsha_iv\Revere_S8/1612970633279924224_1612970633246543000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150621;malsha_iv\Revere_S8/1612970636377216000_1612970636368948000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150632;malsha_iv\Revere_S8/1612970636077166336_1612970636074381000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150643;malsha_iv\Revere_S8/1612970633579259392_1612970633600022000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150654;malsha_iv\Revere_S8/1612970633279924224_1612970633305456000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150705;malsha_iv\Revere_S8/1612970633579259392_1612970633541108000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150716;malsha_iv\Revere_S8/1612970633978635776_1612970633953501000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150727;malsha_iv\Revere_S8/1612970632980218624_1612970633010891000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150739;malsha_iv\Revere_S8/1612970633978635776_1612970634012414000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150749;malsha_iv\Revere_S8/1612970632880178688_1612970632893065000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150801;malsha_iv\Revere_S8/1612970636277130496_1612970636251121000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150811;malsha_iv\Revere_S8/1612970631979521536_1612970631950459000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150822;malsha_iv\Revere_S8/1612970632579989760_1612970632598500000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150833;malsha_iv\Revere_S8/1612970633080189440_1612970633069804000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150843;malsha_iv\Revere_S8/1612970633080189440_1612970633128717000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150853;malsha_iv\Revere_S14/1613120096014015232_1613120096024547000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150905;malsha_iv\Revere_S14/1613120096214348544_1613120096201297000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328150915;malsha_iv\Revere_S14/1613120097814062592_1613120097791717000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150925;malsha_iv\Revere_S14/1613120100212874496_1613120100207155000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150937;malsha_iv\Revere_S14/1613120098813723392_1613120098793200000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150948;malsha_iv\Revere_S14/1613120100912070144_1613120100914161000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328150958;malsha_iv\Revere_S14/1613120099313806592_1613120099323394000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151009;malsha_iv\Revere_S14/1613120098214406400_1613120098204201000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151019;malsha_iv\Revere_S14/1613120096914925824_1613120096908066000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151029;malsha_iv\Revere_S14/1613120096414635776_1613120096378006000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151039;malsha_iv\Revere_S14/1613120101711857408_1613120101739078000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151050;malsha_iv\Revere_S14/1613120100812076288_1613120100796311000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151100;malsha_iv\Revere_S14/1613120097114636544_1613120097084746000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151111;malsha_iv\Revere_S14/1613120096114170368_1613120096083465000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151120;malsha_iv\Revere_S14/1613120101012109824_1613120101032015000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151131;malsha_iv\Revere_S14/1613120099013802496_1613120099028870000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151141;malsha_iv\Revere_S14/1613120096114170368_1613120096142384000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151152;malsha_iv\Revere_S14/1613120099313806592_1613120099264499000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151202;malsha_iv\Revere_S14/1613120097414226432_1613120097379236000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151212;malsha_iv\Revere_S14/1613120101711857408_1613120101680163000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151223;malsha_iv\Revere_S14/1613120097614074880_1613120097614913000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151233;malsha_iv\Revere_S14/1613120096814932480_1613120096790281000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151244;malsha_iv\Revere_S11/1613120182230363904_1613120182215595000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151254;malsha_iv\Revere_S11/1613120180231273728_1613120180212869000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151304;malsha_iv\Revere_S11/1613120179031740928_1613120179034615000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151314;malsha_iv\Revere_S11/1613120180131325952_1613120180095044000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151325;malsha_iv\Revere_S11/1613120182430534912_1613120182392216000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151335;malsha_iv\Revere_S11/1613120181529624576_1613120181567739000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151346;malsha_iv\Revere_S11/1613120180031355136_1613120180036132000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151356;malsha_iv\Revere_S11/1613120181729957888_1613120181685560000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151407;malsha_iv\Revere_S11/1613120179431761664_1613120179388091000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151417;malsha_iv\Revere_S11/1613120181729957888_1613120181744466000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151428;malsha_iv\Revere_S11/1613120178732036352_1613120178740037000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151439;malsha_iv\Revere_S11/1613120179531594240_1613120179564837000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151450;malsha_iv\Revere_S18/1612970612997888000_1612970613039066000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151500;malsha_iv\Revere_S18/1612970611899040512_1612970611919712000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151512;malsha_iv\Revere_S18/1612970613197484544_1612970613215806000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151523;malsha_iv\Revere_S18/1612970612698414080_1612970612685586000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151533;malsha_iv\Revere_S18/1612970613397057536_1612970613392547000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151544;malsha_iv\Revere_S18/1612970613297248000_1612970613333633000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151554;malsha_iv\Revere_S18/1612970612898055680_1612970612921240000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151605;malsha_iv\Revere_S18/1612970611998826752_1612970612037539000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151616;malsha_iv\Revere_S18/1612970612198699264_1612970612155366000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151625;malsha_iv\Revere_S18/1612970613496981760_1612970613451460000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151637;malsha_iv\Revere_S18/1612970612498702848_1612970612508846000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151647;malsha_iv\Revere_S18/1612970612098705408_1612970612096452000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151658;malsha_iv\Revere_S7/1612970617891749376_1612970617869964000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151708;malsha_iv\Revere_S7/1612970617692107776_1612970617693223000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151719;malsha_iv\Revere_S7/1612970619591020544_1612970619637365000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151729;malsha_iv\Revere_S7/1612970618890672384_1612970618930405000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151740;malsha_iv\Revere_S7/1612970618291539968_1612970618341271000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151750;malsha_iv\Revere_S7/1612970616993534464_1612970616986263000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151801;malsha_iv\Revere_S7/1612970618990758400_1612970618989318000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151811;malsha_iv\Revere_S7/1612970617193107456_1612970617221916000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151822;malsha_iv\Revere_S7/1612970619990742016_1612970619990845000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151832;malsha_iv\Revere_S7/1612970618091621376_1612970618105617000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151843;malsha_iv\Revere_S7/1612970618491181056_1612970618518011000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151853;malsha_iv\Revere_S7/1612970619090890496_1612970619048231000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151903;malsha_iv\Revere_S7/1612970618890672384_1612970618871491000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151914;malsha_iv\Revere_S7/1612970618291539968_1612970618282357000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151924;malsha_iv\Revere_S6/1612972072480392192_1612972072499999000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151936;malsha_iv\Revere_S6/1612972071281089280_1612972071321732000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328151946;malsha_iv\Revere_S6/1612972070781144064_1612972070791511000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328151957;malsha_iv\Revere_S6/1612972071281089280_1612972071262818000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152008;malsha_iv\Revere_S6/1612972070881045760_1612972070850424000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152019;malsha_iv\Revere_S6/1612972072280220160_1612972072323259000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152029;malsha_iv\Revere_S6/1612972072680333056_1612972072676739000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152040;malsha_iv\Revere_S6/1612972073179794432_1612972073206959000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152050;malsha_iv\Revere_S6/1612972072880020736_1612972072853479000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152100;malsha_iv\Revere_S6/1612972073379758592_1612972073383699000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152110;malsha_iv\Revere_S6/1612972073079801088_1612972073089132000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152121;malsha_iv\Revere_S6/1612972070681311488_1612972070673684000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152131;malsha_iv\Revere_S6/1612972071880244736_1612972071910865000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152141;malsha_iv\Revere_S17/1626351133474616320_1626351133477672000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152150;malsha_iv\Revere_S17/1626351134573186304_1626351134537933000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152201;malsha_iv\Revere_S17/1626351133574494976_1626351133536585000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152211;malsha_iv\Revere_S17/1626351134972585216_1626351134950273000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152221;malsha_iv\Revere_S17/1626351134273643776_1626351134302331000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152231;malsha_iv\Revere_S17/1626351133374715136_1626351133418760000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152241;malsha_iv\Revere_S17/1626351133674350592_1626351133654409000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152251;malsha_iv\Revere_S17/1626351133274790400_1626351133242024000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152301;malsha_iv\Revere_S17/1626351133374715136_1626351133359849000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152312;malsha_iv\Revere_S17/1626351133274790400_1626351133300936000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152321;malsha_iv\Revere_S17/1626351133574494976_1626351133595497000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152332;malsha_iv\Revere_S2/1612970334008365568_1612970333966400000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152342;malsha_iv\Revere_S2/1612970340396994048_1612970340387958000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152352;malsha_iv\Revere_S2/1612970335406872832_1612970335439235000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152402;malsha_iv\Revere_S2/1612970338001223936_1612970337972509000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152413;malsha_iv\Revere_S2/1612970340696722176_1612970340682525000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152423;malsha_iv\Revere_S2/1612970339697730048_1612970339739911000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152433;malsha_iv\Revere_S2/1612970337801605632_1612970337795769000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152443;malsha_iv\Revere_S2/1612970337601756160_1612970337619029000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152454;malsha_iv\Revere_S2/1612970337002761984_1612970336970982000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152504;malsha_iv\Revere_S2/1612970339298746112_1612970339268604000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152514;malsha_iv\Revere_S9/1613121480795736320_1613121480784023000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152524;malsha_iv\Revere_S9/1613121478298221824_1613121478309623000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152534;malsha_iv\Revere_S9/1613121477298031872_1613121477249189000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152545;malsha_iv\Revere_S9/1613121477698605312_1613121477661576000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152555;malsha_iv\Revere_S9/1613121479197473024_1613121479193317000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152605;malsha_iv\Revere_S9/1613121477398140928_1613121477367015000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152615;malsha_iv\Revere_S9/1613121478198481408_1613121478191795000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152626;malsha_iv\Revere_S9/1613121478897676800_1613121478898756000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152636;malsha_iv\Revere_S9/1613121479497361920_1613121479546807000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152646;malsha_iv\Revere_S9/1613121480995816192_1613121480960766000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152656;malsha_iv\Revere_S9/1613121478298221824_1613121478250708000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152707;malsha_iv\Revere_S9/1613121477097883136_1613121477131359000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240328152716;malsha_iv\Revere_S9/1613121478997600512_1613121478957668000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240328152727;malsha_iv\Revere_S9/1613121477097883136_1613121477072443000.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
