timestamp;image_file;test;prompt;response
240327110516;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110525;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110533;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110542;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110550;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110558;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110607;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110615;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110624;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110632;malsha_iv\S15\1507162467690523_front_horizondown/1507162467690523_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110641;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110649;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110657;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110706;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110715;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110723;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110732;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110739;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110749;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110757;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110805;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110814;malsha_iv\S15\1507162463690459_front_horizondown/1507162463690459_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110822;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110831;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110840;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110848;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110856;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110904;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110913;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110922;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110930;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110939;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327110947;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327110956;malsha_iv\S15\1507162465690412_front_horizondown/1507162465690412_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111004;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111012;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111021;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111029;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111039;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111047;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111055;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111103;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111112;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111120;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111129;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111138;malsha_iv\S15\1507162471690701_front_horizondown/1507162471690701_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111146;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111154;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111203;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111211;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111220;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111228;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111237;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111246;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111254;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111302;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111311;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111319;malsha_iv\S15\1507162461690311_front_horizondown/1507162461690311_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111328;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111336;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111345;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111353;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111401;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111410;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111418;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111426;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111435;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111443;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111452;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111501;malsha_iv\S15\1507162472690637_front_horizondown/1507162472690637_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111509;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111518;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111526;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111535;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111543;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111552;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111600;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111609;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111618;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111626;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111634;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111643;malsha_iv\S15\1507162470690593_front_horizondown/1507162470690593_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111651;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111700;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111708;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111717;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111725;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111734;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111743;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111751;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111759;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111808;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111816;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111825;malsha_iv\S15\1507162466690439_front_horizondown/1507162466690439_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111833;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111841;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111850;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111858;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111907;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111916;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111924;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111933;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111941;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327111950;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327111958;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112006;malsha_iv\S15\1507162462690464_front_horizondown/1507162462690464_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327112015;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_bottomright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112023;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_bottomright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112032;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_bottomright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112040;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327112048;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112057;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327112105;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112114;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112122;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112131;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_topright.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112139;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_topright.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112148;malsha_iv\S3\1507166820969579_front_horizondown/1507166820969579_front_horizondown_topright.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112157;malsha_iv\S3\1507166819969697_front_horizondown/1507166819969697_front_horizondown_topleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327112205;malsha_iv\S3\1507166819969697_front_horizondown/1507166819969697_front_horizondown_topleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112213;malsha_iv\S3\1507166819969697_front_horizondown/1507166819969697_front_horizondown_topleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112222;malsha_iv\S3\1507166819969697_front_horizondown/1507166819969697_front_horizondown_bottomleft.png;0;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;no
240327112230;malsha_iv\S3\1507166819969697_front_horizondown/1507166819969697_front_horizondown_bottomleft.png;1;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
240327112239;malsha_iv\S3\1507166819969697_front_horizondown/1507166819969697_front_horizondown_bottomleft.png;2;Answer ONLY either "yes" or "no". Is there a human or part of a human in this image? :;yes
